"nodeID_from","nodeID_to","line","year"
150,170,"Ligne5",1987
150,196,"Ligne11",1987
21,41,"Ligne3",1987
134,195,"Ligne2",1987
106,173,"Ligne9",1987
55,200,"Ligne7",1987
55,213,"Ligne7",1987
58,167,"Ligne2",1987
130,167,"Ligne2",1987
119,156,"Ligne5",1987
29,102,"Ligne3",1987
147,160,"Ligne2",1987
7,77,"Ligne8",1987
77,122,"Ligne8",1987
38,54,"Ligne12",1987
54,64,"Ligne6",1987
54,64,"Ligne12",1987
54,173,"Ligne9",1987
66,217,"Ligne11",1987
94,217,"Ligne11",1987
91,226,"Ligne5",1987
226,227,"Ligne5",1987
130,187,"Ligne2",1987
158,187,"Ligne2",1987
5,205,NA,1987
43,122,"Ligne1",1987
69,122,"Ligne8",1987
22,146,"Ligne7",1987
45,84,"Ligne6",1987
45,84,"Ligne12",1987
4,79,"Ligne5",1987
4,136,"Ligne5",1987
33,134,"Ligne2",1987
177,180,"Ligne3",1987
177,180,"Ligne9",1987
179,180,"Ligne9",1987
56,213,"Ligne8",1987
116,213,"Ligne8",1987
62,222,"Ligne11",1987
192,222,"Ligne11",1987
53,62,"Ligne11",1987
64,159,"Ligne6",1987
64,159,"Ligne12",1987
84,159,"Ligne6",1987
84,159,"Ligne12",1987
69,101,"Ligne11",1987
162,205,"Ligne7",1987
113,169,"Ligne9",1987
113,177,NA,1987
74,95,"Ligne8",1987
50,149,"Ligne1",1987
136,146,"Ligne5",1987
7,116,"Ligne8",1987
23,162,"Ligne7",1987
23,87,"Ligne7",1987
64,84,NA,1987
91,146,"Ligne5",1987
24,182,"Ligne12",1987
146,161,"Ligne7",1987
146,161,"Ligne13",1987
10,43,"Ligne1",1987
110,138,"Ligne11",1987
138,192,"Ligne11",1987
25,38,"Ligne12",1987
56,97,"Ligne8",1987
95,97,"Ligne8",1987
147,212,"Ligne2",1987
70,101,"Ligne11",1987
21,52,"Ligne3",1987
52,100,"Ligne3",1987
33,165,"Ligne2",1988
164,165,"Ligne2",1988
179,224,"Ligne9",1988
223,224,"Ligne9",1988
26,193,"Ligne1",1988
157,193,"Ligne1",1988
70,207,"Ligne11",1988
96,207,"Ligne11",1988
119,229,"Ligne5",1988
170,229,"Ligne5",1988
23,37,"Ligne8",1988
37,162,"Ligne1",1988
37,194,"Ligne1",1988
37,209,"Ligne8",1988
48,112,"Ligne9",1988
112,114,"Ligne9",1988
93,141,"Ligne9",1988
103,164,"Ligne2",1988
23,68,"Ligne9",1988
36,68,"Ligne5",1988
36,68,"Ligne8",1988
63,68,"Ligne8",1988
68,79,"Ligne5",1988
68,80,"Ligne9",1988
19,46,"Ligne8",1988
19,108,"Ligne8",1988
23,36,"Ligne8",1988
36,121,"Ligne5",1988
36,150,"Ligne2",1988
36,212,"Ligne2",1988
39,168,"Ligne9",1988
39,169,"Ligne9",1988
20,25,"Ligne12",1988
20,53,"Ligne12",1988
18,98,"Ligne1",1988
18,162,"Ligne1",1988
96,125,"Ligne11",1988
15,124,"Ligne11",1988
9,86,"Ligne1",1988
10,86,"Ligne1",1988
65,99,"Ligne7",1988
65,186,"Ligne7",1988
71,102,"Ligne3",1988
71,190,"Ligne3",1988
24,228,"Ligne12",1988
155,228,"Ligne12",1988
100,181,"Ligne3",1988
121,150,"Ligne5",1988
12,73,"Ligne5",1988
12,74,"Ligne5",1988
66,125,"Ligne11",1988
98,157,"Ligne1",1988
98,160,"Ligne2",1988
186,215,"Ligne7",1988
213,215,"Ligne7",1988
26,203,"Ligne1",1988
15,27,NA,1988
27,94,"Ligne11",1988
28,67,"Ligne2",1988
28,158,"Ligne2",1988
113,114,"Ligne9",1988
16,35,"Ligne6",1988
16,35,"Ligne12",1988
35,45,"Ligne6",1988
35,45,"Ligne12",1988
8,107,"Ligne13",1988
31,107,"Ligne13",1988
78,107,"Ligne12",1988
107,155,"Ligne12",1988
5,8,"Ligne7",1988
8,22,"Ligne7",1988
8,146,"Ligne13",1988
51,85,"Ligne3",1988
53,85,"Ligne11",1988
60,85,"Ligne3",1988
60,85,"Ligne13",1988
85,196,"Ligne11",1988
89,115,"Ligne1",1988
89,133,"Ligne1",1988
46,152,"Ligne8",1988
120,194,"Ligne1",1988
115,203,"Ligne1",1988
14,29,"Ligne3",1988
14,59,"Ligne3",1988
57,58,"Ligne2",1988
57,103,"Ligne2",1988
131,174,"Ligne2",1988
174,195,"Ligne2",1988
59,140,"Ligne3",1988
60,140,"Ligne3",1988
69,120,"Ligne11",1988
87,120,"Ligne7",1988
99,120,"Ligne7",1988
120,122,"Ligne1",1988
120,150,"Ligne11",1988
5,223,"Ligne9",1988
5,80,"Ligne9",1988
23,204,"Ligne9",1988
150,204,"Ligne9",1988
49,83,"Ligne9",1988
49,137,"Ligne9",1988
9,50,"Ligne1",1988
9,200,"Ligne7",1988
17,221,"Ligne6",1988
17,221,"Ligne12",1988
83,106,"Ligne9",1988
6,51,"Ligne3",1988
51,53,"Ligne10",1988
51,53,"Ligne12",1988
51,78,"Ligne12",1988
93,168,"Ligne9",1988
127,144,"Ligne3",1988
127,190,"Ligne3",1988
16,17,"Ligne6",1988
16,17,"Ligne12",1988
60,188,"Ligne2",1988
67,188,"Ligne2",1988
88,126,"Ligne5",1988
126,156,"Ligne5",1988
41,144,"Ligne3",1988
11,137,"Ligne9",1988
74,88,"Ligne5",1988
34,69,"Ligne8",1988
34,209,"Ligne8",1988
6,180,"Ligne3",1988
63,152,"Ligne8",1988
11,150,"Ligne9",1988
60,150,"Ligne2",1988
60,150,"Ligne13",1988
150,170,"Ligne5",1988
150,196,"Ligne11",1988
21,41,"Ligne3",1988
134,195,"Ligne2",1988
106,173,"Ligne9",1988
55,200,"Ligne7",1988
55,213,"Ligne7",1988
58,167,"Ligne2",1988
130,167,"Ligne2",1988
119,156,"Ligne5",1988
29,102,"Ligne3",1988
147,160,"Ligne2",1988
7,77,"Ligne8",1988
77,122,"Ligne8",1988
38,54,"Ligne12",1988
54,64,"Ligne6",1988
54,64,"Ligne12",1988
54,173,"Ligne9",1988
66,217,"Ligne11",1988
94,217,"Ligne11",1988
91,226,"Ligne5",1988
226,227,"Ligne5",1988
130,187,"Ligne2",1988
158,187,"Ligne2",1988
5,205,NA,1988
43,122,"Ligne1",1988
69,122,"Ligne8",1988
22,146,"Ligne7",1988
45,84,"Ligne6",1988
45,84,"Ligne12",1988
4,79,"Ligne5",1988
4,136,"Ligne5",1988
33,134,"Ligne2",1988
177,180,"Ligne3",1988
177,180,"Ligne9",1988
179,180,"Ligne9",1988
56,213,"Ligne8",1988
116,213,"Ligne8",1988
62,222,"Ligne11",1988
192,222,"Ligne11",1988
53,62,"Ligne11",1988
64,159,"Ligne6",1988
64,159,"Ligne12",1988
84,159,"Ligne6",1988
84,159,"Ligne12",1988
69,101,"Ligne11",1988
162,205,"Ligne7",1988
113,169,"Ligne9",1988
113,177,NA,1988
74,95,"Ligne8",1988
50,149,"Ligne1",1988
136,146,"Ligne5",1988
7,116,"Ligne8",1988
23,162,"Ligne7",1988
23,87,"Ligne7",1988
64,84,NA,1988
91,146,"Ligne5",1988
24,182,"Ligne12",1988
146,161,"Ligne7",1988
146,161,"Ligne13",1988
10,43,"Ligne1",1988
110,138,"Ligne11",1988
138,192,"Ligne11",1988
25,38,"Ligne12",1988
56,97,"Ligne8",1988
95,97,"Ligne8",1988
147,212,"Ligne2",1988
70,101,"Ligne11",1988
21,52,"Ligne3",1988
52,100,"Ligne3",1988
33,165,"Ligne2",1989
164,165,"Ligne2",1989
179,224,"Ligne9",1989
223,224,"Ligne9",1989
26,193,"Ligne1",1989
157,193,"Ligne1",1989
70,207,"Ligne11",1989
96,207,"Ligne11",1989
119,229,"Ligne5",1989
170,229,"Ligne5",1989
23,37,"Ligne8",1989
37,162,"Ligne1",1989
37,194,"Ligne1",1989
37,209,"Ligne8",1989
48,112,"Ligne9",1989
112,114,"Ligne9",1989
93,141,"Ligne9",1989
103,164,"Ligne2",1989
23,68,"Ligne9",1989
36,68,"Ligne5",1989
36,68,"Ligne8",1989
63,68,"Ligne8",1989
68,79,"Ligne5",1989
68,80,"Ligne9",1989
19,46,"Ligne8",1989
19,108,"Ligne8",1989
23,36,"Ligne8",1989
36,121,"Ligne5",1989
36,150,"Ligne2",1989
36,212,"Ligne2",1989
39,168,"Ligne9",1989
39,169,"Ligne9",1989
20,25,"Ligne12",1989
20,53,"Ligne12",1989
18,98,"Ligne1",1989
18,162,"Ligne1",1989
96,125,"Ligne11",1989
15,124,"Ligne11",1989
9,86,"Ligne1",1989
10,86,"Ligne1",1989
65,99,"Ligne7",1989
65,186,"Ligne7",1989
71,102,"Ligne3",1989
71,190,"Ligne3",1989
24,228,"Ligne12",1989
155,228,"Ligne12",1989
100,181,"Ligne3",1989
121,150,"Ligne5",1989
12,73,"Ligne5",1989
12,74,"Ligne5",1989
66,125,"Ligne11",1989
98,157,"Ligne1",1989
98,160,"Ligne2",1989
186,215,"Ligne7",1989
213,215,"Ligne7",1989
26,203,"Ligne1",1989
15,27,NA,1989
27,94,"Ligne11",1989
28,67,"Ligne2",1989
28,158,"Ligne2",1989
113,114,"Ligne9",1989
16,35,"Ligne6",1989
16,35,"Ligne12",1989
35,45,"Ligne6",1989
35,45,"Ligne12",1989
8,107,"Ligne13",1989
31,107,"Ligne13",1989
78,107,"Ligne12",1989
107,155,"Ligne12",1989
5,8,"Ligne7",1989
8,22,"Ligne7",1989
8,146,"Ligne13",1989
51,85,"Ligne3",1989
53,85,"Ligne11",1989
60,85,"Ligne3",1989
60,85,"Ligne13",1989
85,196,"Ligne11",1989
89,115,"Ligne1",1989
89,133,"Ligne1",1989
46,152,"Ligne8",1989
120,194,"Ligne1",1989
115,203,"Ligne1",1989
14,29,"Ligne3",1989
14,59,"Ligne3",1989
57,58,"Ligne2",1989
57,103,"Ligne2",1989
131,174,"Ligne2",1989
174,195,"Ligne2",1989
59,140,"Ligne3",1989
60,140,"Ligne3",1989
69,120,"Ligne11",1989
87,120,"Ligne7",1989
99,120,"Ligne7",1989
120,122,"Ligne1",1989
120,150,"Ligne11",1989
5,223,"Ligne9",1989
5,80,"Ligne9",1989
23,204,"Ligne9",1989
150,204,"Ligne9",1989
49,83,"Ligne9",1989
49,137,"Ligne9",1989
199,208,"Ligne12",1989
208,211,"Ligne12",1989
9,50,"Ligne1",1989
9,200,"Ligne7",1989
17,221,"Ligne6",1989
17,221,"Ligne12",1989
83,106,"Ligne9",1989
6,51,"Ligne3",1989
51,53,"Ligne10",1989
51,53,"Ligne12",1989
51,78,"Ligne12",1989
93,168,"Ligne9",1989
127,144,"Ligne3",1989
127,190,"Ligne3",1989
16,17,"Ligne6",1989
16,17,"Ligne12",1989
60,188,"Ligne2",1989
67,188,"Ligne2",1989
88,126,"Ligne5",1989
126,156,"Ligne5",1989
41,144,"Ligne3",1989
11,137,"Ligne9",1989
74,88,"Ligne5",1989
34,69,"Ligne8",1989
34,209,"Ligne8",1989
6,180,"Ligne3",1989
63,152,"Ligne8",1989
11,150,"Ligne9",1989
60,150,"Ligne2",1989
60,150,"Ligne13",1989
150,170,"Ligne5",1989
150,196,"Ligne11",1989
21,41,"Ligne3",1989
134,195,"Ligne2",1989
106,173,"Ligne9",1989
55,200,"Ligne7",1989
55,213,"Ligne7",1989
58,167,"Ligne2",1989
130,167,"Ligne2",1989
119,156,"Ligne5",1989
29,102,"Ligne3",1989
147,160,"Ligne2",1989
7,77,"Ligne8",1989
77,122,"Ligne8",1989
38,54,"Ligne12",1989
54,64,"Ligne6",1989
54,64,"Ligne12",1989
54,173,"Ligne9",1989
66,217,"Ligne11",1989
94,217,"Ligne11",1989
91,226,"Ligne5",1989
226,227,"Ligne5",1989
130,187,"Ligne2",1989
158,187,"Ligne2",1989
5,205,NA,1989
43,122,"Ligne1",1989
69,122,"Ligne8",1989
22,146,"Ligne7",1989
45,84,"Ligne6",1989
45,84,"Ligne12",1989
4,79,"Ligne5",1989
4,136,"Ligne5",1989
175,199,"Ligne12",1989
33,134,"Ligne2",1989
177,180,"Ligne3",1989
177,180,"Ligne9",1989
179,180,"Ligne9",1989
56,213,"Ligne8",1989
116,213,"Ligne8",1989
62,222,"Ligne11",1989
192,222,"Ligne11",1989
53,62,"Ligne11",1989
64,159,"Ligne6",1989
64,159,"Ligne12",1989
84,159,"Ligne6",1989
84,159,"Ligne12",1989
69,101,"Ligne11",1989
162,205,"Ligne7",1989
113,169,"Ligne9",1989
113,177,NA,1989
74,95,"Ligne8",1989
50,149,"Ligne1",1989
136,146,"Ligne5",1989
7,116,"Ligne8",1989
23,162,"Ligne7",1989
23,87,"Ligne7",1989
64,84,NA,1989
91,146,"Ligne5",1989
24,182,"Ligne12",1989
182,211,"Ligne12",1989
146,161,"Ligne7",1989
146,161,"Ligne13",1989
10,43,"Ligne1",1989
110,138,"Ligne11",1989
138,192,"Ligne11",1989
25,38,"Ligne12",1989
56,97,"Ligne8",1989
95,97,"Ligne8",1989
147,212,"Ligne2",1989
70,101,"Ligne11",1989
21,52,"Ligne3",1989
52,100,"Ligne3",1989
33,165,"Ligne2",1990
164,165,"Ligne2",1990
179,224,"Ligne9",1990
223,224,"Ligne9",1990
26,193,"Ligne1",1990
157,193,"Ligne1",1990
70,207,"Ligne11",1990
96,207,"Ligne11",1990
119,229,"Ligne5",1990
170,229,"Ligne5",1990
23,37,"Ligne8",1990
37,162,"Ligne1",1990
37,194,"Ligne1",1990
37,209,"Ligne8",1990
48,112,"Ligne9",1990
112,114,"Ligne9",1990
93,141,"Ligne9",1990
103,164,"Ligne2",1990
23,68,"Ligne9",1990
36,68,"Ligne5",1990
36,68,"Ligne8",1990
63,68,"Ligne8",1990
68,79,"Ligne5",1990
68,80,"Ligne9",1990
19,46,"Ligne8",1990
19,108,"Ligne8",1990
23,36,"Ligne8",1990
36,121,"Ligne5",1990
36,150,"Ligne2",1990
36,212,"Ligne2",1990
39,168,"Ligne9",1990
39,169,"Ligne9",1990
20,25,"Ligne12",1990
20,53,"Ligne12",1990
18,98,"Ligne1",1990
18,162,"Ligne1",1990
96,125,"Ligne11",1990
15,124,"Ligne11",1990
9,86,"Ligne1",1990
10,86,"Ligne1",1990
65,99,"Ligne7",1990
65,186,"Ligne7",1990
71,102,"Ligne3",1990
71,190,"Ligne3",1990
24,228,"Ligne12",1990
155,228,"Ligne12",1990
100,181,"Ligne3",1990
104,181,"Ligne3",1990
121,150,"Ligne5",1990
12,73,"Ligne5",1990
12,74,"Ligne5",1990
66,125,"Ligne11",1990
98,157,"Ligne1",1990
98,160,"Ligne2",1990
186,215,"Ligne7",1990
213,215,"Ligne7",1990
26,203,"Ligne1",1990
15,27,NA,1990
27,94,"Ligne11",1990
28,67,"Ligne2",1990
28,158,"Ligne2",1990
113,114,"Ligne9",1990
16,35,"Ligne6",1990
16,35,"Ligne12",1990
35,45,"Ligne6",1990
35,45,"Ligne12",1990
8,107,"Ligne13",1990
31,107,"Ligne13",1990
78,107,"Ligne12",1990
107,155,"Ligne12",1990
5,8,"Ligne7",1990
8,22,"Ligne7",1990
8,146,"Ligne13",1990
31,85,"Ligne13",1990
51,85,"Ligne3",1990
53,85,"Ligne11",1990
60,85,"Ligne3",1990
60,85,"Ligne13",1990
85,196,"Ligne11",1990
89,115,"Ligne1",1990
89,133,"Ligne1",1990
46,152,"Ligne8",1990
120,194,"Ligne1",1990
115,203,"Ligne1",1990
14,29,"Ligne3",1990
14,59,"Ligne3",1990
57,58,"Ligne2",1990
57,103,"Ligne2",1990
131,174,"Ligne2",1990
174,195,"Ligne2",1990
59,140,"Ligne3",1990
60,140,"Ligne3",1990
69,120,"Ligne11",1990
87,120,"Ligne7",1990
99,120,"Ligne7",1990
120,122,"Ligne1",1990
120,150,"Ligne11",1990
99,150,"Ligne13",1990
5,223,"Ligne9",1990
5,80,"Ligne9",1990
23,204,"Ligne9",1990
150,204,"Ligne9",1990
49,83,"Ligne9",1990
49,137,"Ligne9",1990
199,208,"Ligne12",1990
208,211,"Ligne12",1990
9,50,"Ligne1",1990
9,200,"Ligne7",1990
17,221,"Ligne6",1990
17,221,"Ligne12",1990
83,106,"Ligne9",1990
6,51,"Ligne3",1990
51,53,"Ligne10",1990
51,53,"Ligne12",1990
51,78,"Ligne12",1990
93,168,"Ligne9",1990
127,144,"Ligne3",1990
127,190,"Ligne3",1990
16,17,"Ligne6",1990
16,17,"Ligne12",1990
60,188,"Ligne2",1990
67,188,"Ligne2",1990
88,126,"Ligne5",1990
126,156,"Ligne5",1990
41,144,"Ligne3",1990
11,137,"Ligne9",1990
74,88,"Ligne5",1990
34,69,"Ligne8",1990
34,209,"Ligne8",1990
6,180,"Ligne3",1990
63,152,"Ligne8",1990
11,150,"Ligne9",1990
60,150,"Ligne2",1990
60,150,"Ligne13",1990
150,170,"Ligne5",1990
150,196,"Ligne11",1990
21,41,"Ligne3",1990
134,195,"Ligne2",1990
106,173,"Ligne9",1990
55,200,"Ligne7",1990
55,213,"Ligne7",1990
58,167,"Ligne2",1990
130,167,"Ligne2",1990
119,156,"Ligne5",1990
29,102,"Ligne3",1990
147,160,"Ligne2",1990
7,77,"Ligne8",1990
77,122,"Ligne8",1990
38,54,"Ligne12",1990
54,64,"Ligne6",1990
54,64,"Ligne12",1990
54,173,"Ligne9",1990
66,217,"Ligne11",1990
94,217,"Ligne11",1990
91,226,"Ligne5",1990
226,227,"Ligne5",1990
130,187,"Ligne2",1990
158,187,"Ligne2",1990
5,205,NA,1990
43,122,"Ligne1",1990
69,122,"Ligne8",1990
22,146,"Ligne7",1990
45,84,"Ligne6",1990
45,84,"Ligne12",1990
4,79,"Ligne5",1990
4,136,"Ligne5",1990
175,199,"Ligne12",1990
33,134,"Ligne2",1990
177,180,"Ligne3",1990
177,180,"Ligne9",1990
179,180,"Ligne9",1990
56,213,"Ligne8",1990
116,213,"Ligne8",1990
62,222,"Ligne11",1990
192,222,"Ligne11",1990
53,62,"Ligne11",1990
64,159,"Ligne6",1990
64,159,"Ligne12",1990
84,159,"Ligne6",1990
84,159,"Ligne12",1990
69,101,"Ligne11",1990
162,205,"Ligne7",1990
113,169,"Ligne9",1990
113,177,NA,1990
74,95,"Ligne8",1990
50,149,"Ligne1",1990
136,146,"Ligne5",1990
7,116,"Ligne8",1990
23,162,"Ligne7",1990
23,87,"Ligne7",1990
64,84,NA,1990
91,146,"Ligne5",1990
24,182,"Ligne12",1990
182,211,"Ligne12",1990
146,161,"Ligne7",1990
146,161,"Ligne13",1990
10,43,"Ligne1",1990
110,138,"Ligne11",1990
138,192,"Ligne11",1990
25,38,"Ligne12",1990
56,97,"Ligne8",1990
95,97,"Ligne8",1990
147,212,"Ligne2",1990
70,101,"Ligne11",1990
21,52,"Ligne3",1990
52,100,"Ligne3",1990
33,165,"Ligne2",1991
164,165,"Ligne2",1991
179,224,"Ligne9",1991
223,224,"Ligne9",1991
26,193,"Ligne1",1991
157,193,"Ligne1",1991
70,207,"Ligne11",1991
96,207,"Ligne11",1991
119,229,"Ligne5",1991
170,229,"Ligne5",1991
23,37,"Ligne8",1991
37,162,"Ligne1",1991
37,194,"Ligne1",1991
37,209,"Ligne8",1991
48,112,"Ligne9",1991
112,114,"Ligne9",1991
93,141,"Ligne9",1991
103,164,"Ligne2",1991
23,68,"Ligne9",1991
36,68,"Ligne5",1991
36,68,"Ligne8",1991
63,68,"Ligne8",1991
68,79,"Ligne5",1991
68,80,"Ligne9",1991
19,46,"Ligne8",1991
19,108,"Ligne8",1991
23,36,"Ligne8",1991
36,121,"Ligne5",1991
36,150,"Ligne2",1991
36,212,"Ligne2",1991
39,168,"Ligne9",1991
39,169,"Ligne9",1991
20,25,"Ligne12",1991
20,53,"Ligne12",1991
18,98,"Ligne1",1991
18,162,"Ligne1",1991
96,125,"Ligne11",1991
15,124,"Ligne11",1991
9,86,"Ligne1",1991
10,86,"Ligne1",1991
65,99,"Ligne7",1991
65,186,"Ligne7",1991
71,102,"Ligne3",1991
71,190,"Ligne3",1991
24,228,"Ligne12",1991
155,228,"Ligne12",1991
100,181,"Ligne3",1991
104,181,"Ligne3",1991
121,150,"Ligne5",1991
12,73,"Ligne5",1991
12,74,"Ligne5",1991
66,125,"Ligne11",1991
98,157,"Ligne1",1991
98,160,"Ligne2",1991
186,215,"Ligne7",1991
213,215,"Ligne7",1991
26,203,"Ligne1",1991
15,27,NA,1991
27,94,"Ligne11",1991
28,67,"Ligne2",1991
28,158,"Ligne2",1991
113,114,"Ligne9",1991
16,35,"Ligne6",1991
16,35,"Ligne12",1991
35,45,"Ligne6",1991
35,45,"Ligne12",1991
8,107,"Ligne13",1991
31,107,"Ligne13",1991
78,107,"Ligne12",1991
107,155,"Ligne12",1991
5,8,"Ligne7",1991
8,22,"Ligne7",1991
8,146,"Ligne13",1991
31,85,"Ligne13",1991
51,85,"Ligne3",1991
53,85,"Ligne11",1991
60,85,"Ligne3",1991
60,85,"Ligne13",1991
85,196,"Ligne11",1991
89,115,"Ligne1",1991
89,133,"Ligne1",1991
46,152,"Ligne8",1991
120,194,"Ligne1",1991
115,203,"Ligne1",1991
14,29,"Ligne3",1991
14,59,"Ligne3",1991
57,58,"Ligne2",1991
57,103,"Ligne2",1991
131,174,"Ligne2",1991
174,195,"Ligne2",1991
59,140,"Ligne3",1991
60,140,"Ligne3",1991
69,120,"Ligne11",1991
87,120,"Ligne7",1991
99,120,"Ligne7",1991
120,122,"Ligne1",1991
120,150,"Ligne11",1991
99,150,"Ligne13",1991
99,189,"Ligne13",1991
5,223,"Ligne9",1991
5,80,"Ligne9",1991
23,204,"Ligne9",1991
150,204,"Ligne9",1991
49,83,"Ligne9",1991
49,137,"Ligne9",1991
199,208,"Ligne12",1991
208,211,"Ligne12",1991
9,50,"Ligne1",1991
9,200,"Ligne7",1991
17,221,"Ligne6",1991
17,221,"Ligne12",1991
83,106,"Ligne9",1991
6,51,"Ligne3",1991
51,53,"Ligne10",1991
51,53,"Ligne12",1991
51,78,"Ligne12",1991
93,168,"Ligne9",1991
127,144,"Ligne3",1991
127,190,"Ligne3",1991
16,17,"Ligne6",1991
16,17,"Ligne12",1991
60,188,"Ligne2",1991
67,188,"Ligne2",1991
88,126,"Ligne5",1991
126,156,"Ligne5",1991
41,144,"Ligne3",1991
11,137,"Ligne9",1991
74,88,"Ligne5",1991
34,69,"Ligne8",1991
34,209,"Ligne8",1991
6,180,"Ligne3",1991
63,152,"Ligne8",1991
11,150,"Ligne9",1991
60,150,"Ligne2",1991
60,150,"Ligne13",1991
150,170,"Ligne5",1991
150,196,"Ligne11",1991
21,41,"Ligne3",1991
134,195,"Ligne2",1991
106,173,"Ligne9",1991
55,200,"Ligne7",1991
55,213,"Ligne7",1991
58,167,"Ligne2",1991
130,167,"Ligne2",1991
119,156,"Ligne5",1991
29,102,"Ligne3",1991
147,160,"Ligne2",1991
7,77,"Ligne8",1991
77,122,"Ligne8",1991
38,54,"Ligne12",1991
54,64,"Ligne6",1991
54,64,"Ligne12",1991
54,173,"Ligne9",1991
66,217,"Ligne11",1991
94,217,"Ligne11",1991
91,226,"Ligne5",1991
226,227,"Ligne5",1991
130,187,"Ligne2",1991
158,187,"Ligne2",1991
5,205,NA,1991
43,122,"Ligne1",1991
69,122,"Ligne8",1991
22,146,"Ligne7",1991
45,84,"Ligne6",1991
45,84,"Ligne12",1991
4,79,"Ligne5",1991
4,136,"Ligne5",1991
175,199,"Ligne12",1991
33,134,"Ligne2",1991
177,180,"Ligne3",1991
177,180,"Ligne9",1991
179,180,"Ligne9",1991
56,213,"Ligne8",1991
116,213,"Ligne8",1991
62,222,"Ligne11",1991
192,222,"Ligne11",1991
53,62,"Ligne11",1991
64,159,"Ligne6",1991
64,159,"Ligne12",1991
84,159,"Ligne6",1991
84,159,"Ligne12",1991
69,101,"Ligne11",1991
162,205,"Ligne7",1991
113,169,"Ligne9",1991
113,177,NA,1991
74,95,"Ligne8",1991
50,149,"Ligne1",1991
136,146,"Ligne5",1991
7,116,"Ligne8",1991
23,162,"Ligne7",1991
23,87,"Ligne7",1991
64,84,NA,1991
91,146,"Ligne5",1991
24,182,"Ligne12",1991
182,211,"Ligne12",1991
146,161,"Ligne7",1991
146,161,"Ligne13",1991
10,43,"Ligne1",1991
110,138,"Ligne11",1991
138,192,"Ligne11",1991
25,38,"Ligne12",1991
56,97,"Ligne8",1991
95,97,"Ligne8",1991
147,212,"Ligne2",1991
70,101,"Ligne11",1991
21,52,"Ligne3",1991
52,100,"Ligne3",1991
2,163,"Ligne10",1992
143,163,"Ligne10",1992
33,165,"Ligne2",1992
164,165,"Ligne2",1992
179,224,"Ligne9",1992
223,224,"Ligne9",1992
44,118,"Ligne4",1992
26,193,"Ligne1",1992
157,193,"Ligne1",1992
70,207,"Ligne11",1992
96,207,"Ligne11",1992
119,229,"Ligne5",1992
170,229,"Ligne5",1992
23,37,"Ligne8",1992
37,162,"Ligne1",1992
37,194,"Ligne1",1992
37,209,"Ligne8",1992
48,112,"Ligne9",1992
112,114,"Ligne9",1992
93,141,"Ligne9",1992
103,164,"Ligne2",1992
23,68,"Ligne9",1992
36,68,"Ligne5",1992
36,68,"Ligne8",1992
63,68,"Ligne8",1992
68,79,"Ligne5",1992
68,80,"Ligne9",1992
19,46,"Ligne8",1992
19,108,"Ligne8",1992
23,36,"Ligne8",1992
36,121,"Ligne5",1992
36,150,"Ligne2",1992
36,212,"Ligne2",1992
39,168,"Ligne9",1992
39,169,"Ligne9",1992
20,25,"Ligne12",1992
20,53,"Ligne12",1992
18,98,"Ligne1",1992
18,162,"Ligne1",1992
96,125,"Ligne11",1992
15,124,"Ligne11",1992
9,86,"Ligne1",1992
10,86,"Ligne1",1992
65,99,"Ligne7",1992
65,186,"Ligne7",1992
71,102,"Ligne3",1992
71,190,"Ligne3",1992
24,228,"Ligne12",1992
155,228,"Ligne12",1992
100,181,"Ligne3",1992
104,181,"Ligne3",1992
121,150,"Ligne5",1992
12,73,"Ligne5",1992
12,74,"Ligne5",1992
66,125,"Ligne11",1992
98,157,"Ligne1",1992
98,160,"Ligne2",1992
186,215,"Ligne7",1992
213,215,"Ligne7",1992
26,203,"Ligne1",1992
15,27,NA,1992
27,94,"Ligne11",1992
28,67,"Ligne2",1992
28,158,"Ligne2",1992
113,114,"Ligne9",1992
16,35,"Ligne6",1992
16,35,"Ligne12",1992
35,45,"Ligne6",1992
35,45,"Ligne12",1992
8,107,"Ligne13",1992
31,107,"Ligne13",1992
78,107,"Ligne12",1992
107,155,"Ligne12",1992
5,8,"Ligne7",1992
8,22,"Ligne7",1992
8,146,"Ligne13",1992
31,85,"Ligne13",1992
51,85,"Ligne3",1992
53,85,"Ligne11",1992
60,85,"Ligne3",1992
60,85,"Ligne13",1992
85,196,"Ligne11",1992
89,115,"Ligne1",1992
89,133,"Ligne1",1992
46,152,"Ligne8",1992
120,194,"Ligne1",1992
115,203,"Ligne1",1992
14,29,"Ligne3",1992
14,59,"Ligne3",1992
57,58,"Ligne2",1992
57,103,"Ligne2",1992
131,174,"Ligne2",1992
174,195,"Ligne2",1992
59,140,"Ligne3",1992
60,140,"Ligne3",1992
69,120,"Ligne11",1992
87,120,"Ligne7",1992
99,120,"Ligne7",1992
120,122,"Ligne1",1992
120,150,"Ligne11",1992
99,150,"Ligne13",1992
99,189,"Ligne13",1992
5,223,"Ligne9",1992
5,80,"Ligne9",1992
23,204,"Ligne9",1992
150,204,"Ligne9",1992
49,83,"Ligne9",1992
49,137,"Ligne9",1992
130,187,"Ligne2",1992
158,187,"Ligne2",1992
199,208,"Ligne12",1992
208,211,"Ligne12",1992
9,50,"Ligne1",1992
9,200,"Ligne7",1992
17,221,"Ligne6",1992
17,221,"Ligne12",1992
83,106,"Ligne9",1992
6,51,"Ligne3",1992
51,53,"Ligne10",1992
